Level,Discharge,Width,DeadStorage
0,0,0,0
0.00021627815120922,0.522208450515189,0.0599894475203138,0
0.000220775356319851,0.534572799963424,0.0612829955356858,0
0.000225430153779901,0.547406825629855,0.0626228884802288,0
0.000230251753593861,0.560739097383799,0.0640118638925669,0
0.000235249801628553,0.574599711090883,0.0654527934699735,0
0.0002404309660153,0.589010805443891,0.0669476984260872,0
0.000245807953193967,0.604011635348646,0.068500350695688,0
0.000251106795803228,0.618838527627858,0.0700316550312264,0
0.000256838005921685,0.634923566824055,0.0716892400306245,0
0.000262775389745295,0.651639198913954,0.0734078829888611,0
0.000269023726747905,0.669286238464453,0.0752180701529208,0
0.000275526237375984,0.687710869017122,0.0771035277488035,0
0.000282298451737876,0.706963141429225,0.0790689201647938,0
0.000289352974645345,0.727085381263298,0.0811180782365725,0
0.000296712127777348,0.748148306634718,0.0832576729267107,0
0.000304390550032626,0.770201465902848,0.0854921629048797,0
0.000314078642109465,0.798135374095867,0.088314424430761,0
0.000334701753103407,0.857988809897267,0.0943326972512143,0
0.000339814408746732,0.872906622716364,0.0958268159594478,0
0.000349434331066933,0.901059001662703,0.0986403570841308,0
0.000355052872144635,0.917550870588001,0.100284930418442,0
0.00036049244645166,0.933551546990582,0.101878027393378,0
0.000365537186672,0.948420422977128,0.103356275646709,0
0.0003706356313009,0.963476189618981,0.104851019715694,0
0.000376016399336142,0.979396470651802,0.106429350739759,0
0.00038201660599721,0.997186351062163,0.108190355367991,0
0.000393572179208632,1.0315547872281,0.111584648598988,0
0.000405998075937462,1.06866628275876,0.115238658044085,0
0.000416047528308796,1.09879453780642,0.118196842564858,0
0.000429705120026499,1.13989976676759,0.12222131252047,0
0.000440780274211351,1.17336464746773,0.125488265085833,0
0.000453887935455612,1.21311997326652,0.129358646322473,0
0.000466855883516684,1.2526067382156,0.133191802899311,0
0.000479615120791493,1.29160502474877,0.136967074193041,0
0.000497042172262885,1.34509991788244,0.142129408529002,0
0.000511243526697768,1.388884002956,0.146341123359451,0
0.000530695563278602,1.44912672331935,0.15211697238306,0
0.000547545778119312,1.5015572697287,0.157126547813168,0
0.000562177639902294,1.54726526660363,0.161481192956397,0
0.000569455745097656,1.57006216797481,0.163648810532952,0
0.000577374873435202,1.594912309571,0.166008494138621,0
0.000589729036280166,1.63377271265948,0.169692057356603,0
0.000603709045855926,1.67788193227085,0.173863794449022,0
0.000609963961336165,1.69766278765254,0.175731457279887,0
0.000631929043318421,1.76734503976944,0.182295547495745,0
0.000645108213980054,1.80931516411449,0.186238067964947,0
0.000658662194187969,1.85260163635681,0.190295787982603,0
0.000672709282025953,1.89759190502819,0.194504358041787,0
0.000682728531047352,1.92976066371172,0.197508139842635,0
0.000697094450952596,1.97599806937725,0.201817869007649,0
0.000708755427899418,2.01362576278031,0.205318518672965,0
0.000718580355952466,2.04539487293996,0.208269621038905,0
0.000731766584502025,2.08812635328937,0.212232671995991,0
0.000748895701480647,2.14379276406439,0.217384635403235,0
0.000764245496587551,2.19382531535508,0.222005097430426,0
0.000774535193900468,2.22744187869082,0.225104319461102,0
0.000790190326592027,2.27870466755959,0.229822477792609,0
0.000807033277685893,2.33401256652531,0.234902442722864,0
0.000819265673818352,2.37428007696213,0.23859426676745,0
0.000840365413616997,2.44393103347436,0.244967045295405,0
0.00085827084582869,2.50322602074781,0.250379645752787,0
0.000889598462984607,2.60737605737236,0.259859511971884,0
0.000920506048518096,2.7106236539675,0.269224262443166,0
0.000970559525242723,2.87883299914507,0.284414338405839,0
0.00103704396243288,3.10409713515688,0.304635000627726,0
0.00107258658031241,3.22534638953113,0.315464663192907,0
0.00110740204331604,3.34465035036678,0.326085514016806,0
0.00112715689074239,3.41257533555406,0.332117416605163,0
0.00117745566264882,3.58625431472235,0.34749286326491,0
0.00120814212171799,3.69271642938635,0.356885055804131,0
0.00122914910619344,3.76581162662765,0.363319706266829,0
0.00126046717055965,3.87510244525049,0.372920201335642,0
0.00128645680624807,3.96608204933249,0.380893918721536,0
0.00130335201881629,4.02536119612444,0.386080604246884,0
0.00131687207006208,4.07287411828876,0.390232918856935,0
0.00133747534027895,4.14540775414852,0.396563647292975,0
0.00137173125171929,4.26634376388301,0.407097276207461,0
0.00137954268117467,4.29397937509304,0.409500633519508,0
0.00140322747599877,4.37790318301226,0.416790813489484,0
0.00143075749553376,4.47569610274225,0.425270211268879,0
0.00145813525785184,4.57320429489801,0.433708638608207,0
0.00149484630636816,4.70434739871678,0.445032877294745,0
0.00153663761369497,4.8541764512549,0.45793660512832,0
0.00156664650799319,4.96210945511713,0.467210274715264,0
0.00159460488853464,5.06292279780524,0.475856128593862,0
0.00164087433667031,5.23029399696369,0.490176650446637,0
0.00168203702037997,5.37973771944443,0.502929059449207,0
0.00170494805549132,5.46313587735049,0.51003198335155,0
0.00173071575001,5.55711613252922,0.518024707878991,0
0.00177238934785995,5.70951384051181,0.530960383079415,0
0.00179995816920403,5.81060225962199,0.5395240088411,0
0.00189275422826139,6.15240878438744,0.568383878874582,0
0.00195157089984098,6.37025483892535,0.586703056080603,0
0.00200574164541947,6.57169158093753,0.603593106927827,0
0.00209165940771238,6.89270660607425,0.630415745444284,0
0.00214085784645935,7.0773473381191,0.645793269616981,0
0.00221307557626409,7.34943090600123,0.668389094391019,0
0.00230818217740711,7.70960491789128,0.698187573956541,0
0.00241612628975137,8.12086344390951,0.732062674624887,0
0.00246722352089082,8.31642689435773,0.748117531078003,0
0.00254842027249549,8.62832932347917,0.773654671952262,0
0.00257729225961568,8.73956673414652,0.782742413777172,0
0.00262920256258869,8.93999453752098,0.799091040984355,0
0.00276712592601317,9.4751366798879,0.842585454058329,0
0.00289439159974824,9.97218589339388,0.882789517471952,0
0.00299512600306579,10.3677508987174,0.914658243202753,0
0.00316163911842643,11.02559991675,0.967422484463697,0
0.00328359753634943,11.5104621260205,1.00613326540597,0
0.00333450372320757,11.7135832531054,1.02230707193778,0
0.00345652679016704,12.2021901233074,1.06111254695771,0
0.00348912397499022,12.3331204809012,1.0714875881912,0
0.00359340959773977,12.7531160337302,1.10470332838536,0
0.00365610121871854,13.0064060093861,1.12468812841901,0
0.00375885515948888,13.4228428464164,1.15747101754097,0
0.00384676225225182,13.7803512488712,1.18554321511224,0
0.00388532327968466,13.9375298778062,1.197864714032,0
0.00392977914460248,14.1190018575652,1.21207535831382,0
0.00405223408922206,14.6203194980597,1.25124922748492,0
0.00416312900125763,15.0761085851117,1.28676244251345,0
0.00420958717064464,15.2675540110193,1.3016506517712,0
0.00427857096772182,15.5523571627631,1.32376861199603,0
0.00432816693258548,15.7575064960707,1.33967842065774,0
0.0043550929823653,15.8690189810107,1.34831878462438,0
0.00442780717475482,16.1706310192275,1.37166195352991,0
0.00446932474084125,16.3431476440953,1.38499649435648,0
0.00449769191654726,16.4611473655661,1.39411002570618,0
0.00453790668206689,16.6286045783861,1.40703343903652,0
0.00459990798774914,16.8871807572484,1.42696637607903,0
0.00461945159057625,16.9687866437652,1.43325153744968,0
0.00472201000664072,17.397799522756,1.46624986882702,0
0.00479158908578791,17.6895859905071,1.48865202415573,0
0.00482549154412141,17.8319702453203,1.49957181727543,0
0.00488517358833088,18.082956926567,1.51880188427002,0
0.00493081491651729,18.2751808880582,1.53351372184294,0
0.0050468602561611,18.7650143499993,1.57094165011013,0
0.00510043360081831,18.9916737891597,1.58823125638046,0
0.00513313955476019,19.1302076670274,1.59878964903523,0
0.00518696323400681,19.3584538847833,1.61617078602204,0
0.00533564255724985,19.9906269335915,1.66421751869401,0
0.00537498869146088,20.1583308794755,1.67694074900679,0
0.00540356839508688,20.2802509734676,1.6861846132647,0
0.00545536595505046,20.5014427433429,1.70294265280391,0
0.005545867505271,20.8886025325384,1.73223652524892,0
0.00571196008511175,21.6013826268685,1.78604332392946,0
0.00584078155165841,22.1561789755017,1.82781544195601,0
0.00592064938532017,22.5009919259422,1.85373066630678,0
0.00608069038565421,23.1938491220998,1.90569854663262,0
0.00616499734874891,23.5598454820757,1.93309459650392,0
0.00619845349444067,23.7052772404659,1.94397018240819,0
0.00624882027010929,23.9244212592051,1.96034695441032,0
0.00630437112161424,24.1664018460018,1.97841493312091,0
0.00642288647882707,24.6836316717334,2.01698161129976,0
0.00648689746396967,24.9635372531484,2.03782261577795,0
0.00652053518604017,25.1107794592646,2.04877756968963,0
0.00659457555973767,25.4352422080956,2.07289791805317,0
0.00673818196171022,26.0659802336682,2.1197091657228,0
0.00680699408931394,26.3688680673078,2.14215278619832,0
0.00687047581613194,26.6486657725387,2.16286522263147,0
0.00697768727871756,27.1220072448867,2.19786141145079,0
0.00722788134276652,28.2304797884021,2.27960637142715,0
0.00736345627261868,28.8333504027181,2.32394578066113,0
0.00740401266307259,29.013992472361,2.33721547013983,0
0.00755037997570286,29.6670503254922,2.38512758082965,0
0.00766843782529445,30.1950650505745,2.42379763757034,0
0.00776598862778953,30.6322040474023,2.45576703737338,0
0.0079494836589829,31.4565059513129,2.51594182603859,0
0.00803749737667362,31.8528139562915,2.54482289146513,0
0.00823486183677614,32.7436619190269,2.60962852725542,0
0.00829051430868907,32.9953940564887,2.62791264112795,0
0.00838528227833735,33.4245893551793,2.65905812138533,0
0.00860043354018243,34.4014492245555,2.72981517979038,0
0.00879508182316891,35.2881115821873,2.79388529893716,0
0.00887866603429615,35.6696843191095,2.82141374685069,0
0.00901384001269965,36.2878119000462,2.86595332001772,0
0.00912053487457119,36.776608263011,2.90112636595019,0
0.00919924790121426,37.1377159183244,2.92708458183206,0
0.00937295973642111,37.9361397009556,2.98440046833727,0
0.00949432158081716,38.495156538772,3.02446669878359,0
0.00964234317373685,39.1782993328847,3.07335970263147,0
0.00988337878171978,40.2937871558329,3.15303479545882,0
0.00999064746000298,40.7914211586118,3.18851578318663,0
0.0100789409076054,41.2015766496216,3.21773085380497,0
0.0102653432419362,42.0690977193,3.27943946378732,0
0.0104906253386425,43.1204483001217,3.35407394169118,0
0.0105985197045497,43.6250727850391,3.38983949784313,0
0.0106714247777248,43.9664508024301,3.41401412101118,0
0.0107325037940124,44.2526995808415,3.43427199353757,0
0.0110235278045719,45.6196418878996,3.53085252224802,0
0.0110774877533412,45.8736401985847,3.54877024597314,0
0.0112665373752583,46.7648613057554,3.61157041298429,0
0.0113405060810955,47.11412606625,3.6361525255608,0
0.0114174412744134,47.4777293494283,3.66172672191458,0
0.0116171343020209,48.4230611390874,3.72813645857349,0
0.0117428643828329,49.0194039526863,3.76997063190428,0
0.01188492118622,49.6942383895555,3.81725691966182,0
0.012058085135752,50.5183412121457,3.87492577255699,0
0.012255009928005,51.4574960965552,3.94054453597316,0
0.0123258253333975,51.7957298634227,3.96415092976222,0
0.0124654986632291,52.4636277048483,4.01072571725092,0
0.012564556252951,52.9379296362846,4.0437685709443,0
0.0128019315086236,54.0765965506933,4.12298902201551,0
0.0129146388221363,54.6182603422827,4.16062229922547,0
0.0130381798293727,55.2127347169914,4.20188678604058,0
0.01324595406564,56.2142750085704,4.27131860899592,0
0.0133612621942662,56.7710301373111,4.30986832019343,0
0.013524836085233,57.5619614617282,4.36457506889276,0
0.0136092224910502,57.9705102830634,4.39280731459547,0
0.0138919051972011,59.3416121599179,4.48742788250922,0
0.0140497069426204,60.1086711243924,4.54027860316667,0
0.0141865414663644,60.7747675084936,4.58612461633458,0
0.0143330674563605,61.4890177435263,4.63523567418322,0
0.0145796201982867,62.6931105532486,4.71791405421748,0
0.0147300754903968,63.4292663971835,4.76839256302439,0
0.0148099067714671,63.8202885895576,4.79518403744179,0
0.0149382722278814,64.4496417655636,4.83827471361328,0
0.0153747558481865,66.5951600058182,4.98489755664129,0
0.0156750827629727,68.0762757767988,5.0858716648641,0
0.0160560303865054,69.9605820309189,5.21405334288279,0
0.0162094045162689,70.7209666900938,5.26569243240079,0
0.0163428723090418,71.3834647216245,5.31064387808105,0
0.0164980024114197,72.1544206211966,5.36290798957087,0
0.0166892196012683,73.1060870653907,5.42735476275528,0
0.0168013321127905,73.6647548974688,5.46515312879964,0
0.0169368000561379,74.3404869052371,5.51083801640309,0
0.0171741959424419,75.5264333928265,5.59092904310765,0
0.0172931889249242,76.1217283956066,5.63108938021833,0
0.0174308607265565,76.8111699493569,5.67756647037049,0
0.0175817131583972,77.5674755070179,5.7285086813666,0
0.0176612642486716,77.9666673370071,5.75537919188282,0
0.0178195720871223,78.7617974140029,5.80886506585541,0
0.0180055448786548,79.6971167258493,5.87172003021868,0
0.0181095488208488,80.2207657634118,5.90688159415611,0
0.0182128257162785,80.7411622310866,5.94180467421601,0
0.0183142877106697,81.2528077072455,5.97612110565642,0
0.0184144271855936,81.7581651618885,6.00999705977806,0
0.0184904377359846,82.1420067804929,6.03571499946811,0
0.0187338904286408,83.372857769273,6.11811245553081,0
0.0189404977701642,84.4191478464229,6.18807024197799,0
0.019114259792941,85.3003169255405,6.24692816022534,0
0.0192507207822639,85.9930983595665,6.29316494665427,0
0.0193536944292212,86.5163181906354,6.32806323626652,0
0.0195694838333183,87.6140025921698,6.40121736350123,0
0.0198003486369312,88.7902108730663,6.47951485097508,0
0.019998626095335,89.8018957129463,6.54678707968544,0
0.0201842262433559,90.7501430339469,6.60978024091458,0
0.0202770768252323,91.2249740990507,6.64130193423571,0
0.0204033114437599,91.8710065901375,6.68416559098767,0
0.0205652675345612,92.7006535314219,6.73917288005276,0
0.0206772079918245,93.2746111166814,6.77720197449539,0
0.0207796847614239,93.8004186668958,6.81202261644614,0
0.0208775257641308,94.3027719135211,6.84527393521983,0
0.0210227756645128,95.0491355055904,6.89464770717083,0
0.021087365416024,95.3812559828057,6.91660726137141,0
0.0211999043170867,95.9602639219231,6.95487469109601,0
0.0215296467214162,97.6591940617875,7.06704210269749,0
0.0216280831985957,98.1670619403782,7.10053915648753,0
0.0219356491898304,99.7559377647289,7.20523696747378,0
0.0220752376974209,100.478057986046,7.2527717379849,0
0.0222464322527231,101.364537282865,7.3110844901816,0
0.0223974951142655,102.147547823086,7.36255357879627,0
0.0225462547497903,102.919327656181,7.41325034835488,0
0.0229196178169864,104.859439227279,7.5405449579923,0
0.0230074579352184,105.316516438316,7.57050429399399,0
0.023149440184657,106.055828474827,7.61893855343441,0
0.0232792984569788,106.732554523281,7.66324649658478,0
0.0235456738538319,108.122324753591,7.75416266281074,0
0.0237752336707361,109.321746595919,7.83254358809254,0
0.0239601720788877,110.28918291151,7.89570914045716,0
0.0241367680464602,111.213934703904,7.95604200135347,0
0.0245000672756117,113.119276747844,8.08021151020332,0
0.0248426326841102,114.919430913717,8.19735632639964,0
0.0249306956645384,115.382746791931,8.22748022686779,0
0.0250965885651172,116.256149369218,8.28423815213233,0
0.0251973775907331,116.787176164309,8.31872841433768,0
0.025289519854915,117.272900624496,8.35026415230624,0
0.0255232702402597,118.506193623921,8.43028417999109,0
0.025708252218021,119.483277672513,8.49362829469617,0
0.025925236276706,120.630626553342,8.56795226744299,0
0.0261440680504149,121.789079375207,8.64293220744641,0
0.0264203872368823,123.253757816907,8.73764228385458,0
0.0267352353405467,124.925225413136,8.84560256388987,0
0.0268685122227272,125.633581543901,8.89131678032851,0
0.0269430638047297,126.030027567844,8.91689173354071,0
0.0272356131853505,127.587178970267,9.01727589184361,0
0.0273875016744712,128.396541313318,9.06940986142629,0
0.0274966928990455,128.978764805893,9.10689503120123,0
0.0277933556395964,130.562211038761,9.20876632270869,0
0.0278810129979187,131.030529454293,9.23887470173052,0
0.0280768958609509,132.077782399675,9.30616867514685,0
0.0283739713423829,133.667953651448,9.40825931709873,0
0.0286614428573267,135.208891490928,9.50708679692766,0
0.0287996514488815,135.950488742229,9.55461333756495,0
0.02896949370997,136.86249341548,9.61302935133911,0
0.029261492834987,138.432157365773,9.71348960079868,0
0.0295401488249591,139.932097831807,9.80939346962231,0
0.0297937907717476,141.299080979653,9.8967171631387,0
0.0299864921040295,142.338696994094,9.96307846523763,0
0.0301313691843384,143.120906610291,10.0129806315309,0
0.0302853740777884,143.952963793183,10.0660364566764,0
0.0303688551822053,144.404237878855,10.0948004459323,0
0.0304711705672134,144.957556387765,10.1300578631906,0
0.0307055074391782,146.225801629441,10.2108255929483,0
0.030881752897427,147.180527641516,10.2715861206119,0
0.0311034939334069,148.382765130748,10.3480492493886,0
0.031308122451587,149.493264728126,10.4186291650458,0
0.0314427612341827,150.224479853089,10.4650776285129,0
0.0317302168028017,151.787068350454,10.5642700375555,0
0.0318456746133009,152.415236330114,10.6041203880137,0
0.032095654952193,153.776365659991,10.6904193889402,0
0.0322063385072147,154.379496514782,10.7286377857689,0
0.0323192821325517,154.995235737878,10.7676415283401,0
0.0323845940134874,155.351433768886,10.7901984905153,0
0.032721882619521,157.192502458421,10.9067153138786,0
0.0330802475446239,159.15146630207,11.0305611520096,0
0.0334519825422674,161.186591632343,11.1590793964429,0
0.0337460930397433,162.798948159894,11.2607979556791,0
0.0339031423377286,163.660705457153,11.3151270026016,0
0.0340484708340572,164.458636243786,11.365409607632,0
0.0342324909007339,165.469674070759,11.4290904841463,0
0.034533765194707,167.126533836855,11.5333746771854,0
0.0349953741405242,169.668995350341,11.6932222163302,0
0.035091072558695,170.196663033807,11.7263706890054,0
0.0355353828921466,172.649104740554,11.8803162252467,0
0.0357759029569241,173.97845132147,11.963681556305,0
0.0361709719665623,176.164641249808,12.1006587132823,0
0.0365212732316938,178.105840800131,12.2221599669757,0
0.0367900469002135,179.596986420848,12.3154124949071,0
0.0368765148254593,180.077025079886,12.3454183364746,0
0.0370062258430211,180.79742299395,12.3904350949323,0
0.0371941455057982,181.841717819895,12.4556636514528,0
0.0375263622080827,183.689658592733,12.5710084523009,0
0.037627980561048,184.255355090666,12.6062975694779,0
0.0378113464585424,185.276659383839,12.6699840676324,0
0.0380189362539905,186.433704393367,12.7420976337292,0
0.038274724849999,187.860586276203,12.8309745525352,0
0.0385565209726792,189.434061058188,12.9289132772854,0
0.0388431570158493,191.036178438896,13.0285610085161,0
0.0392136301829723,193.109293587153,13.1573941949294,0
0.0394025247957964,194.167356316784,13.2231000578557,0
0.0396067410491148,195.312022991552,13.2941484327336,0
0.039887464386626,196.88684482801,13.3918360744164,0
0.0400695705643335,197.909250387169,13.4552198483748,0
0.0403256613341364,199.348107700879,13.5443724898499,0
0.0405070091622554,200.367776665227,13.607517483958,0
0.0407526407716977,201.749893166523,13.6930624711719,0
0.0410531737924161,203.442481292834,13.7977533850323,0
0.0413255677954654,204.978059984598,13.8926662959677,0
0.0414493218264516,205.676163005948,13.9357947005754,0
0.0415694383702583,206.354020032217,13.977659945411,0
0.0419118866677299,208.288039729593,14.097040643448,0
0.0423716692560157,210.888124837008,14.2573812904072,0
0.0424748714112477,211.472269383096,14.2933799049784,0
0.0427024744695159,212.761234685785,14.3727829140229,0
0.0429496339019116,214.162018658527,14.4590260256621,0
0.0433056383632404,216.181626449419,14.5832811204261,0
0.0435629489107476,217.642763651623,14.6731126952633,0
0.0436153060069639,217.940218357953,14.691393847638,0
0.0437904676344279,218.935714028644,14.7525596129885,0
0.0438895084387327,219.498834124443,14.7871482463339,0
0.0439720946361662,219.968530830925,14.8159925203403,0
0.0440584874787814,220.460006673848,14.8461684356113,0
0.0441348685686825,220.894637200504,14.8728491778833,0
0.0444443263153121,222.656594901621,14.9809633892983,0
0.044566307650505,223.351582100699,15.0235871808021,0
0.0447787474752034,224.562577632834,15.0978299628194,0
0.0450540931517162,226.13333434674,15.1940760566607,0
0.0452908840424613,227.485201622801,15.2768626903,0
0.0454361322135458,228.314920456371,15.3276520805879,0
0.0456624100667912,229.608239119622,15.4067872132234,0
0.0457862415407566,230.316385266069,15.4501003182409,0
0.0459329579004461,231.155741322955,15.5014235245197,0
0.0460957271830464,232.087365264417,15.5583692640576,0
0.0461764858892524,232.54976211612,15.5866258806998,0
0.0464976715910122,234.389857553557,15.6990232333303,0
0.0466939694787296,235.515320716987,15.7677307176963,0
0.0469174740195028,236.797561344461,15.8459738488988,0
0.0471063163046133,237.881598234479,15.9120932628456,0
0.0475564434637738,240.467922748133,16.0697355002611,0
0.0477472109490325,241.565042277902,16.1365620506319,0
0.0479491025158334,242.726791803404,16.2072960526251,0
0.048138604318024,243.817856808486,16.2736991420354,0
0.0486018396294731,246.487429556719,16.4360610621414,0
0.0487853717573634,247.546071250316,16.5004039577582,0
0.0490766761209947,249.227480205167,16.6025479440075,0
0.0492970482277376,250.500377703187,16.6798347482929,0
0.0494486538697687,251.376524436508,16.7330117806307,0
0.049713342675768,252.907074110461,16.8258680381796,0
0.0500235758776469,254.702403815579,16.9347248910745,0
0.0503604384476406,256.653567158293,17.0529536316832,0
0.0505950747710373,258.013677301019,17.1353211186219,0
0.0507143783264977,258.705572908948,17.1772071877727,0
0.0509688225553829,260.181955578373,17.2665515909551,0
0.051243469246655,261.77669457348,17.3630081181657,0
0.0515012955854425,263.274832551393,17.4535745248897,0
0.0518690453386195,265.413475015746,17.5827823244145,0
0.0519401304788204,265.827109637758,17.6077617554614,0
0.0524145363961263,268.589594742733,17.7745007132749,0
0.0526325918950097,269.860492763406,17.8511590182674,0
0.0527950977530605,270.808099082208,17.9082961827752,0
0.0529827531215493,271.902854955273,17.9742839400298,0
0.0531526160798893,272.894270725859,18.0340224933649,0
0.053541009187288,275.162781394993,18.1706414310716,0
0.053810110625561,276.735862359419,18.2653203071823,0
0.0540825277172992,278.32942416409,18.361183396023,0
0.0545278554872963,280.936831667055,18.517931473949,0
0.0546508211041513,281.657314434342,18.5612216292787,0
0.055013065154859,283.781072449685,18.6887706660774,0
0.0553620813342298,285.829092241414,18.811691149555,0
0.0554863559252912,286.55876091099,18.8554664452137,0
0.0557929111835694,288.359633430005,18.9634648069366,0
0.0560814869357427,290.05612432741,19.0651489027551,0
0.0562546483608088,291.074687688265,19.1261741904731,0
0.0563277714394186,291.504938540121,19.151946181562,0
0.0564614836642363,292.291889434737,19.1990757862881,0
0.0566936441497902,293.658854989558,19.2809151915324,0
0.0568948207476272,294.844007528444,19.3518423217072,0
0.0569463311916814,295.147553433632,19.3700044005228,0
0.0571417002373728,296.29918553278,19.4388950769334,0
0.0573041543373502,297.257206659592,19.4961859123582,0
0.0574450694155307,298.088509863653,19.5458856425373,0
0.0576581023599382,299.345790021641,19.6210292933388,0
0.0579859095464203,301.281689278409,19.7366773936498,0
0.0581833745290308,302.44856383542,19.8063532287808,0
0.0585920223810102,304.865098200999,19.9505727394923,0
0.0587188745310555,305.615707632465,19.9953487497467,0
0.0588032233087705,306.11493921343,20.0251239678637,0
0.0590597508785933,307.633840911062,20.1156881018605,0
0.0593910396561982,309.596742114996,20.2326671267174,0
0.0596951971773497,311.400211428121,20.3400870634923,0
0.059860289498171,312.379636451984,20.3984014534594,0
0.0600527673773394,313.521996223821,20.4663964823936,0
0.0602790568430327,314.865670225874,20.5463460454108,0
0.0604056507014318,315.617667968954,20.5910772870086,0
0.0606632022503509,317.148252086609,20.6820922917137,0
0.0609145780409921,318.642993880244,20.7709385141404,0
0.0611894685797254,320.278528018226,20.8681111479475,0
0.0613164871176141,321.03459899306,20.9130170621772,0
0.061421420576712,321.659371692531,20.9501176247829,0
0.0616534513937939,323.041399849956,21.0321633113156,0
0.061856436977332,324.251012841698,21.1039479258332,0
0.0620315299882826,325.29484817991,21.1658754305196,0
0.062266008788775,326.693350573457,21.2488167270495,0
0.0625487470236998,328.380646778599,21.3488438526392,0
0.0627467910090941,329.563136322539,21.4189177108037,0
0.063239234261206,332.505652496667,21.5931938375432,0
0.0635278321765162,334.231585034979,21.6953520241696,0
0.0636403248088124,334.904627983462,21.7351768877253,0
0.0638409146541215,336.105160679252,21.8061964918848,0
0.0640392130495911,337.292487306609,21.8764128289107,0
0.0641233475777229,337.796401516013,21.906206794397,0
0.0642923808500245,338.80908095875,21.9660696755381,0
0.0644617235202873,339.82397998752,22.0260479068487,0
0.0646825059318305,341.147714766268,22.1042538607385,0
0.0647545923094422,341.580053915812,22.1297905484234,0
0.0648554661520748,342.185157059097,22.1655269776404,0
0.0650141825260176,343.137496272371,22.2217593142551,0
0.065138883413294,343.885957384303,22.2659436772236,0
0.0653787674397522,345.326305636085,22.3509487508478,0
0.0655720747865293,346.487518352255,22.4194572665126,0
0.0656855121857947,347.169164466939,22.4596631544864,0
0.0658932931520215,348.41814002418,22.5333140466074,0
0.0661634722777886,350.042999407117,22.6290955569978,0
0.0663715647098748,351.295089210533,22.7028764065944,0
0.0665335394582678,352.270061980147,22.7603117219449,0
0.0667507756971948,353.578180308532,22.8373504782565,0
0.0669231139359489,354.616354290796,22.8984735314254,0
0.0671342277720629,355.888613734756,22.973356943075,0
0.0675128802364632,358.171903437412,23.1076889442378,0
0.0678382426120561,360.135254637242,23.223137615235,0
0.0679107461585458,360.572942670189,23.2488668893812,0
0.0680545469151411,361.441225785939,23.299900320022,0
0.0684266861222823,363.689405381728,23.4319870583958,0
0.0686921700587922,365.294280680378,23.5262337566722,0
0.0688084833401394,365.997673428261,23.5675291318052,0
0.069094061255498,367.725367687675,23.6689303367511,0
0.0694134913223612,369.659021064326,23.7823697260483,0
0.069546737187489,370.465978879324,23.8296950626802,0
0.0698448335924302,372.272064259016,23.935582873775,0
0.0699620862959987,372.982756439597,23.9772371322257,0
0.0702560432046568,374.76520550855,24.081677139761,0
0.0703730761923061,375.475136269018,24.1232622687648,0
0.0706525647912662,377.171189071544,24.2225827034308,0
0.0708570483277546,378.41266287151,24.2952580867305,0
0.0712421126875281,380.75182302548,24.4321344278349,0
0.0714712892944262,382.144831320952,24.5136112218721,0
0.0719660441501583,385.154194341898,24.6895388820692,0
0.0728182729445508,390.344547220957,24.9926827587956,0
0.0733477345936899,393.573344057244,25.1810815673453,0
0.0735180269225792,394.612511852218,25.2416874366585,0
0.0737381545631255,395.95627643134,25.320036964128,0
0.0739688966209544,397.365426808218,25.4021736479526,0
0.074123239207996,398.308339209134,25.4571198368,0
